=== PAGE 1 ===
# Ethiopia 2022 SAM: every non-empty cell of the matrix, one line per cell, reshaped from the stored CSV. Units: billions of Ethiopian birr.
# Payments run from the column account to the row account (for an activity column: purchases of commodities, factor payments, taxes; the Total row is gross output).
# Format: SAM | row account (code) | column account (code) | value
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Activities - Metals and metal products (ametl) | 44.63216168
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Activities - Machinery, equipment and vehicles (amach) | 4.959251645
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Activities - Other manufacturing (aoman) | 1.967912697
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Activities - Construction (acons) | 155.2589636
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Activities - Transportation and storage (atran) | 7.429522408
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Rural (quintile 1) (hhd-r1) | 1.831337146
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Rural (quintile 2) (hhd-r2) | 5.166608237
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Rural (quintile 3) (hhd-r3) | 5.955224025
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Rural (quintile 4) (hhd-r4) | 6.567831437
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Rural (quintile 5) (hhd-r5) | 10.26617335
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Urban (quintile 1) (hhd-u1) | 0.178892348
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Urban (quintile 2) (hhd-u2) | 0.34889334
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Urban (quintile 3) (hhd-u3) | 0.367150321
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Urban (quintile 4) (hhd-u4) | 0.99677524
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Households - Urban (quintile 5) (hhd-u5) | 7.661756495
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Savings-investment (s-i) | 8.651258067
Ethiopia 2022 SAM | Commodities - Metals and metal products (cmetl) | Total (total) | 264.3193716
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Processed foods (afood) | 8.596754372
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Beverage and tobacco (abeve) | 1.489144666
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Textiles, clothing and footwear (atext) | 1.848022515
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Wood and paper products (awood) | 0.137910511
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Chemicals and petroleum (achem) | 1.004900972
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Non-metal minerals (anmet) | 1.950716203
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Metals and metal products (ametl) | 2.49305311
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Machinery, equipment and vehicles (amach) | 1.997477337
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Other manufacturing (aoman) | 0.299200481
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Electricity, gas and steam (aelec) | 35.20446618
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Water supply and sewage (awatr) | 35.58526514
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Construction (acons) | 101.3244798
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Finance and insurance (afsrv) | 1.80691745
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Health and social work (aheal) | 0.010375836
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 1) (hhd-r1) | 1.295983379
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 2) (hhd-r2) | 2.102824648
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 3) (hhd-r3) | 2.740626794
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 4) (hhd-r4) | 3.288739744
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 5) (hhd-r5) | 11.8260551
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Urban (quintile 1) (hhd-u1) | 0.286408462
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Urban (quintile 2) (hhd-u2) | 0.752416201
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Urban (quintile 3) (hhd-u3) | 0.934372951
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Urban (quintile 4) (hhd-u4) | 3.233186738
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Urban (quintile 5) (hhd-u5) | 62.31412878
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Savings-investment (s-i) | 43.2942169
Ethiopia 2022 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Total (total) | 325.8176443
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Mining (amine) | 0.379014426
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Beverage and tobacco (abeve) | 1.33455995
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Textiles, clothing and footwear (atext) | 5.486530649
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Wood and paper products (awood) | 0.012482479
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Non-metal minerals (anmet) | 0.000103099
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Metals and metal products (ametl) | 1.227301459
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Other manufacturing (aoman) | 0.794074731
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Electricity, gas and steam (aelec) | 4.378135749
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Water supply and sewage (awatr) | 6.824117045
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Construction (acons) | 11.67223675
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Information and communication (acomm) | 4.167132973
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Finance and insurance (afsrv) | 0.009304676
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Business services (absrv) | 0.49980176
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Public administration (apadm) | 3.150497193
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Education (aeduc) | 8.845724365
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Health and social work (aheal) | 0.894723292
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Activities - Other services (aosrv) | 6.605253485
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 1) (hhd-r1) | 0.639547539
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 2) (hhd-r2) | 1.322748186
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 3) (hhd-r3) | 1.919152003
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 4) (hhd-r4) | 1.819910306
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 5) (hhd-r5) | 2.675245814
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 1) (hhd-u1) | 0.126484908
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 2) (hhd-u2) | 0.248220844
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 3) (hhd-u3) | 0.216801465
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 4) (hhd-u4) | 0.643788338
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 5) (hhd-u5) | 3.235744272
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Savings-investment (s-i) | 9.98912953
Ethiopia 2022 SAM | Commodities - Other manufacturing (coman) | Total (total) | 79.11776728
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Mining (amine) | 0.28303834
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Processed foods (afood) | 14.42182708
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Beverage and tobacco (abeve) | 0.623955953
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Textiles, clothing and footwear (atext) | 0.565095246
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Wood and paper products (awood) | 0.155708333
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Chemicals and petroleum (achem) | 0.352539878
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Non-metal minerals (anmet) | 2.760527503
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Metals and metal products (ametl) | 0.912425415
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Machinery, equipment and vehicles (amach) | 0.284074959
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Other manufacturing (aoman) | 0.257105764
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Electricity, gas and steam (aelec) | 0.761965376
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Water supply and sewage (awatr) | 18.1706928
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Construction (acons) | 3.767209945
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Wholesale and retail trade (atrad) | 9.817632368
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Transportation and storage (atran) | 3.237472261
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Accommodation and food services (ahotl) | 0.987300527
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Information and communication (acomm) | 17.15277249
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Finance and insurance (afsrv) | 0.684996527
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Business services (absrv) | 0.16155519
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Public administration (apadm) | 1.402029411
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Education (aeduc) | 1.519111807
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Health and social work (aheal) | 0.604290585
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Other services (aosrv) | 2.099687571
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Rural (quintile 1) (hhd-r1) | 0.196081681
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Rural (quintile 2) (hhd-r2) | 0.633717925
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Rural (quintile 3) (hhd-r3) | 0.857225564
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Rural (quintile 4) (hhd-r4) | 1.318470474
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Rural (quintile 5) (hhd-r5) | 2.654666113
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Urban (quintile 1) (hhd-u1) | 2.304377869
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Urban (quintile 2) (hhd-u2) | 2.685135948
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Urban (quintile 3) (hhd-u3) | 2.334130733
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Urban (quintile 4) (hhd-u4) | 5.396448822
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Households - Urban (quintile 5) (hhd-u5) | 21.03488375
Ethiopia 2022 SAM | Commodities - Electricity, gas and steam (celec) | Total (total) | 120.3981542
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Other crops (aocrp) | 0.049207065
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Cattle and raw milk (acatt) | 13.65178599
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Mining (amine) | 1.386486064
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Processed foods (afood) | 3.013198109
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Beverage and tobacco (abeve) | 0.805925568
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Textiles, clothing and footwear (atext) | 0.361641391
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Wood and paper products (awood) | 0.13513068
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Chemicals and petroleum (achem) | 0.364438849
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Non-metal minerals (anmet) | 1.241464209
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Metals and metal products (ametl) | 0.324794599
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Machinery, equipment and vehicles (amach) | 0.077919657
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Other manufacturing (aoman) | 0.072684433
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Electricity, gas and steam (aelec) | 0.171823258
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Water supply and sewage (awatr) | 13.05104889
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Construction (acons) | 4.85918123
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Wholesale and retail trade (atrad) | 5.694824722
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Transportation and storage (atran) | 3.420642207
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Accommodation and food services (ahotl) | 1.403582103
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Information and communication (acomm) | 39.27173184
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Finance and insurance (afsrv) | 0.345672414
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Business services (absrv) | 0.018883091
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Public administration (apadm) | 1.958708476
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Education (aeduc) | 1.514020991
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Health and social work (aheal) | 0.389137268
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Other services (aosrv) | 0.247327588
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Households - Rural (quintile 1) (hhd-r1) | 8.509602752
Ethiopia 2022 SAM | Commodities - Water supply and sewage (cwatr) | Households - Rural (quintile 2) (hhd-r2) | 10.81308787
