=== PAGE 1 ===
# Kenya 2019 SAM: every non-empty cell of the matrix, one line per cell, reshaped from the stored CSV. Units: billions of Kenyan shillings.
# Payments run from the column account to the row account (for an activity column: purchases of commodities, factor payments, taxes; the Total row is gross output).
# Format: SAM | row account (code) | column account (code) | value
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Textiles, clothing and footwear (atext) | 36
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Wood and paper products (awood) | 15
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Chemicals and petroleum (achem) | 16
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Non-metal minerals (anmet) | 10
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Metals and metal products (ametl) | 4
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Machinery, equipment and vehicles (amach) | 1
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Other manufacturing (aoman) | 70
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Electricity, gas and steam (aelec) | 2
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Water supply and sewage (awatr) | 7
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Construction (acons) | 48
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Wholesale and retail trade (atrad) | 22
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Transportation and storage (atran) | 54
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Accommodation and food services (ahotl) | 7
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Information and communication (acomm) | 5
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Finance and insurance (afsrv) | 5
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Real estate activities (areal) | 1
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Business services (absrv) | 12
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Public administration (apadm) | 33
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Education (aeduc) | 15
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Health and social work (aheal) | 19
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Activities - Other services (aosrv) | 13
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Households - Rural (quintile 1) (hhd-r1) | 3
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Households - Rural (quintile 2) (hhd-r2) | 6
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Households - Rural (quintile 3) (hhd-r3) | 8
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Households - Rural (quintile 4) (hhd-r4) | 12
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Households - Rural (quintile 5) (hhd-r5) | 14
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Households - Urban (quintile 2) (hhd-u2) | 1
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Households - Urban (quintile 3) (hhd-u3) | 3
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Households - Urban (quintile 4) (hhd-u4) | 8
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Households - Urban (quintile 5) (hhd-u5) | 40
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Change in stocks (dstk) | 28
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Rest of world (row) | 100
Kenya 2019 SAM | Commodities - Chemicals and petroleum (cchem) | Total (total) | 1037
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Mining (amine) | 2
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Beverage and tobacco (abeve) | 2
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Textiles, clothing and footwear (atext) | 1
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Wood and paper products (awood) | 1
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Chemicals and petroleum (achem) | 29
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Non-metal minerals (anmet) | 29
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Metals and metal products (ametl) | 10
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Machinery, equipment and vehicles (amach) | 1
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Other manufacturing (aoman) | 6
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Electricity, gas and steam (aelec) | 2
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Water supply and sewage (awatr) | 1
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Construction (acons) | 56
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Transportation and storage (atran) | 3
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Accommodation and food services (ahotl) | 1
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Business services (absrv) | 1
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Activities - Public administration (apadm) | 2
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Households - Rural (quintile 3) (hhd-r3) | 1
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Households - Rural (quintile 4) (hhd-r4) | 1
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Households - Rural (quintile 5) (hhd-r5) | 1
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Households - Urban (quintile 5) (hhd-u5) | 2
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Rest of world (row) | 6
Kenya 2019 SAM | Commodities - Non-metal minerals (cnmet) | Total (total) | 158
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Maize (amaiz) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Other cereals (aocer) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Pulses (apuls) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Vegetables (avege) | 3
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Fruits and nuts (afrui) | 2
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Coffee, tea and cocoa (acoff) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Other crops (aocrp) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Forestry (afore) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Processed foods (afood) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Beverage and tobacco (abeve) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Wood and paper products (awood) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Metals and metal products (ametl) | 48
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Machinery, equipment and vehicles (amach) | 29
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Other manufacturing (aoman) | 5
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Electricity, gas and steam (aelec) | 15
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Construction (acons) | 120
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Transportation and storage (atran) | 2
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Information and communication (acomm) | 2
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Finance and insurance (afsrv) | 2
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Business services (absrv) | 36
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Public administration (apadm) | 4
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Activities - Education (aeduc) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Households - Rural (quintile 5) (hhd-r5) | 1
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Savings-investment (s-i) | 85
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Rest of world (row) | 28
Kenya 2019 SAM | Commodities - Metals and metal products (cmetl) | Total (total) | 391
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Other crops (aocrp) | 2
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Other livestock (aoliv) | 2
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Fisheries (afish) | 1
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Processed foods (afood) | 1
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Textiles, clothing and footwear (atext) | 3
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Wood and paper products (awood) | 1
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Metals and metal products (ametl) | 2
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Machinery, equipment and vehicles (amach) | 28
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Other manufacturing (aoman) | 1
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Electricity, gas and steam (aelec) | 8
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Water supply and sewage (awatr) | 2
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Construction (acons) | 12
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Wholesale and retail trade (atrad) | 27
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Transportation and storage (atran) | 73
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Accommodation and food services (ahotl) | 2
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Information and communication (acomm) | 16
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Finance and insurance (afsrv) | 2
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Real estate activities (areal) | 1
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Business services (absrv) | 3
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Public administration (apadm) | 5
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Education (aeduc) | 2
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Health and social work (aheal) | 10
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Activities - Other services (aosrv) | 1
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 1) (hhd-r1) | 3
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 2) (hhd-r2) | 5
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 3) (hhd-r3) | 10
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 4) (hhd-r4) | 15
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Rural (quintile 5) (hhd-r5) | 22
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Urban (quintile 2) (hhd-u2) | 1
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Urban (quintile 3) (hhd-u3) | 2
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Urban (quintile 4) (hhd-u4) | 10
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Households - Urban (quintile 5) (hhd-u5) | 107
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Savings-investment (s-i) | 430
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Change in stocks (dstk) | 1
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Rest of world (row) | 28
Kenya 2019 SAM | Commodities - Machinery, equipment and vehicles (cmach) | Total (total) | 842
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Cattle and raw milk (acatt) | 2
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Mining (amine) | 1
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Processed foods (afood) | 69
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Beverage and tobacco (abeve) | 16
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Textiles, clothing and footwear (atext) | 7
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Wood and paper products (awood) | 8
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Chemicals and petroleum (achem) | 9
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Non-metal minerals (anmet) | 4
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Metals and metal products (ametl) | 43
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Machinery, equipment and vehicles (amach) | 1
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Other manufacturing (aoman) | 27
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Water supply and sewage (awatr) | 2
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Construction (acons) | 3
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Transportation and storage (atran) | 1
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Information and communication (acomm) | 3
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Finance and insurance (afsrv) | 3
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Business services (absrv) | 12
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Public administration (apadm) | 16
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Education (aeduc) | 4
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Health and social work (aheal) | 3
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Activities - Other services (aosrv) | 2
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 1) (hhd-r1) | 6
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 2) (hhd-r2) | 10
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 3) (hhd-r3) | 14
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 4) (hhd-r4) | 20
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Rural (quintile 5) (hhd-r5) | 19
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 1) (hhd-u1) | 1
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 2) (hhd-u2) | 2
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 3) (hhd-u3) | 3
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 4) (hhd-u4) | 10
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Households - Urban (quintile 5) (hhd-u5) | 70
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Rest of world (row) | 7
Kenya 2019 SAM | Commodities - Other manufacturing (coman) | Total (total) | 399
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Pulses (apuls) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Roots (aroot) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Vegetables (avege) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Coffee, tea and cocoa (acoff) | 4
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Cattle and raw milk (acatt) | 6
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Poultry and eggs (apoul) | 2
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Fisheries (afish) | 5
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Mining (amine) | 13
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Beverage and tobacco (abeve) | 2
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Textiles, clothing and footwear (atext) | 6
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Wood and paper products (awood) | 3
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Chemicals and petroleum (achem) | 2
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Non-metal minerals (anmet) | 6
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Metals and metal products (ametl) | 4
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Machinery, equipment and vehicles (amach) | 3
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Other manufacturing (aoman) | 11
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Electricity, gas and steam (aelec) | 4
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Water supply and sewage (awatr) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Construction (acons) | 39
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Wholesale and retail trade (atrad) | 22
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Transportation and storage (atran) | 47
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Accommodation and food services (ahotl) | 13
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Information and communication (acomm) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Finance and insurance (afsrv) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Real estate activities (areal) | 4
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Business services (absrv) | 5
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Public administration (apadm) | 15
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Education (aeduc) | 12
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Activities - Other services (aosrv) | 2
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Households - Rural (quintile 4) (hhd-r4) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Households - Rural (quintile 5) (hhd-r5) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Households - Urban (quintile 3) (hhd-u3) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Households - Urban (quintile 4) (hhd-u4) | 1
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Households - Urban (quintile 5) (hhd-u5) | 9
Kenya 2019 SAM | Commodities - Electricity, gas and steam (celec) | Total (total) | 253
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Coffee, tea and cocoa (acoff) | 3
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Cattle and raw milk (acatt) | 7
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Poultry and eggs (apoul) | 4
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Other livestock (aoliv) | 3
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Processed foods (afood) | 6
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Beverage and tobacco (abeve) | 6
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Textiles, clothing and footwear (atext) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Machinery, equipment and vehicles (amach) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Other manufacturing (aoman) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Water supply and sewage (awatr) | 3
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Construction (acons) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Accommodation and food services (ahotl) | 9
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Public administration (apadm) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Activities - Health and social work (aheal) | 2
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Households - Rural (quintile 1) (hhd-r1) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Households - Rural (quintile 2) (hhd-r2) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Households - Rural (quintile 3) (hhd-r3) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Households - Rural (quintile 4) (hhd-r4) | 2
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Households - Rural (quintile 5) (hhd-r5) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Households - Urban (quintile 3) (hhd-u3) | 1
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Households - Urban (quintile 4) (hhd-u4) | 2
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Households - Urban (quintile 5) (hhd-u5) | 7
Kenya 2019 SAM | Commodities - Water supply and sewage (cwatr) | Total (total) | 66
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Cattle and raw milk (acatt) | 10
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Poultry and eggs (apoul) | 1
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Fisheries (afish) | 1
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Mining (amine) | 1
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Other manufacturing (aoman) | 1
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Electricity, gas and steam (aelec) | 3
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Construction (acons) | 105
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Wholesale and retail trade (atrad) | 23
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Transportation and storage (atran) | 27
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Accommodation and food services (ahotl) | 11
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Information and communication (acomm) | 3
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Finance and insurance (afsrv) | 2
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Real estate activities (areal) | 61
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Business services (absrv) | 10
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Public administration (apadm) | 21
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Education (aeduc) | 2
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Health and social work (aheal) | 4
Kenya 2019 SAM | Commodities - Construction (ccons) | Activities - Other services (aosrv) | 2
Kenya 2019 SAM | Commodities - Construction (ccons) | Savings-investment (s-i) | 1051
Kenya 2019 SAM | Commodities - Construction (ccons) | Total (total) | 1342
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Maize (amaiz) | 7
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Other cereals (aocer) | 3
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Pulses (apuls) | 7
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Roots (aroot) | 1
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Vegetables (avege) | 25
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Cotton and fibres (acott) | 1
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Fruits and nuts (afrui) | 5
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Coffee, tea and cocoa (acoff) | 9
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Poultry and eggs (apoul) | 4
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Forestry (afore) | 1
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Activities - Fisheries (afish) | 3
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Transaction costs (trc) | 1244
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Rest of world (row) | 2
Kenya 2019 SAM | Commodities - Wholesale and retail trade (ctrad) | Total (total) | 1315
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Maize (amaiz) | 3
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Other cereals (aocer) | 2
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Pulses (apuls) | 5
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Oilseeds (aoils) | 1
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Roots (aroot) | 2
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Vegetables (avege) | 13
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Sugarcane (asugr) | 1
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Fruits and nuts (afrui) | 2
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Coffee, tea and cocoa (acoff) | 3
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Other crops (aocrp) | 1
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Cattle and raw milk (acatt) | 15
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Poultry and eggs (apoul) | 1
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Forestry (afore) | 1
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Fisheries (afish) | 10
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Mining (amine) | 8
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Beverage and tobacco (abeve) | 10
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Textiles, clothing and footwear (atext) | 4
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Wood and paper products (awood) | 4
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Chemicals and petroleum (achem) | 3
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Non-metal minerals (anmet) | 4
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Metals and metal products (ametl) | 5
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Machinery, equipment and vehicles (amach) | 2
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Other manufacturing (aoman) | 17
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Electricity, gas and steam (aelec) | 10
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Water supply and sewage (awatr) | 2
Kenya 2019 SAM | Commodities - Transportation and storage (ctran) | Activities - Construction (acons) | 101
